,Unnamed: 0,Unnamed: 0.1,Post_ID,Comment,Likes,Comment_ID,Commenter_ID,created_time,keys
174537,174537,174583,148755278523144_1227837417281586,Thank You for your service may God bless you all,1,1227837417281586_1227853963946598,1.02097e+16,2016-05-20T15:14:01+0000,148755278523144
174538,174538,174584,148755278523144_1227837417281586,Thank you for your service. GOD keep you in his arms.,1,1227837417281586_1227996847265643,1.02086e+16,2016-05-20T15:14:01+0000,148755278523144
174539,174539,174585,148755278523144_1227837417281586,Thank you for your service and God bless you all!,1,1227837417281586_1227840737281254,1.02072e+16,2016-05-20T15:14:01+0000,148755278523144
174540,174540,174586,148755278523144_1227837417281586,Thank you so much for your service. My prayers and love are with you all.,1,1227837417281586_1228187820579879,1.02099e+16,2016-05-20T15:14:01+0000,148755278523144
174541,174541,174587,148755278523144_1227837417281586,Prayers for your safety  there and back. Thank you for your service.,1,1227837417281586_1227891587276169,1.28272e+15,2016-05-20T15:14:01+0000,148755278523144
174542,174542,174588,148755278523144_1227837417281586,keeping all of them in my prayers and their family and sending them blessings and light!,1,1227837417281586_1228005607264767,1.04581e+15,2016-05-20T15:14:01+0000,148755278523144
174543,174543,174589,148755278523144_1227837417281586,"Thank you for your service and sacrifice all.To look at this video,I see a lot of beautiful people on the inside.Stay safe and watch each other's back. You all make me proud!",1,1227837417281586_1228170280581633,5.70244e+14,2016-05-20T15:14:01+0000,148755278523144
174544,174544,174590,148755278523144_1227837417281586,God Bless them and keep them safe...,0,1227837417281586_1228095420589119,1.02088e+16,2016-05-20T15:14:01+0000,148755278523144
174545,174545,174591,148755278523144_1227837417281586,Blessings for traveling mercies.,0,1227837417281586_1228454807219847,1.02071e+16,2016-05-20T15:14:01+0000,148755278523144
174546,174546,174592,148755278523144_1227837417281586,Prayers for these young men who are taking care of our contra.,0,1227837417281586_1228348743897120,1.02065e+16,2016-05-20T15:14:01+0000,148755278523144
174547,174547,174593,148755278523144_1227837417281586,"In our prayers, always......",0,1227837417281586_1230151897050138,1.35515e+15,2016-05-20T15:14:01+0000,148755278523144
174548,174548,174594,148755278523144_1227837417281586,Stay safe and thank you for your service. God be with you!,0,1227837417281586_1228659197199408,1.0202e+16,2016-05-20T15:14:01+0000,148755278523144
