,Unnamed: 0,Unnamed: 0.1,Post_ID,Comment,Likes,Comment_ID,Commenter_ID,created_time,keys
5293,5293,5339,105314739733_10153441523024734,Can someone that is in the Military complain about this please?! Because it seems like people who aren't involved have more complaints than the people going out so early in the morning for this training. If this stuff was considered classified then it wouldn't be put out. I'm sure these ripple aren't stupid and know what and why they are doing...,0,10153441523024734_10153442440159734,1.01543e+16,2015-05-07T17:10:13+0000,105314739733
5294,5294,5340,105314739733_10153441523024734,Trish Kivett,0,10153441523024734_10153442489674734,1.02093e+16,2015-05-07T17:10:13+0000,105314739733
5295,5295,5341,105314739733_10153441523024734,"For those complaining about opsec, before things are posted on to the 4th ID Facebook page, the public affairs (writers) do have their stories proof read to ensure they are not violating opsec.  Things like this does have some questionable information however if it is posted onto a social network, that means it has been approved and deemed unclassified for everyone to know",0,10153441523024734_10153442916094734,5.3394e+14,2015-05-07T17:10:13+0000,105314739733
5296,5296,5342,105314739733_10153441523024734,Ummmmmm they have this thing called OPSEC,1,10153441523024734_10153443263749734,1.33218e+15,2015-05-07T17:10:13+0000,105314739733
5297,5297,5343,105314739733_10153441523024734,Roll  on Ft Carson...,0,10153441523024734_10153443792724734,1.02069e+16,2015-05-07T17:10:13+0000,105314739733
5298,5298,5344,105314739733_10153441523024734,Prep for jade Helm. Wow starting kinda early. I guess they didn't get the memo.,0,10153441523024734_10153444843644734,1.08822e+15,2015-05-07T17:10:13+0000,105314739733
5299,5299,5345,105314739733_10153441523024734,Ericka Schultz-Gualtieri,0,10153441523024734_10153451784214734,1.30611e+15,2015-05-07T17:10:13+0000,105314739733
5300,5300,5346,105314739733_10153441523024734,Chris Taylor,0,10153441523024734_10153456950669734,1.21454e+15,2015-05-07T17:10:13+0000,105314739733
5301,5301,5347,105314739733_10153441228499734,Military Spouse Appreciation Day is May 8 this year. Always the Friday before Mother's Day.,1,10153441228499734_10153441236604734,1.0157e+16,2015-05-07T13:51:44+0000,105314739733
5302,5302,5348,105314739733_10153441228499734,Donna Davenport Hilliard thanks for pointing out our error. The post is corrected.,1,10153441228499734_10153441247674734,1.05315e+11,2015-05-07T13:51:44+0000,105314739733
5303,5303,5349,105314739733_10153441228499734,"I appreciate the whole of the military family ( wife, (or husband )children, parents) who share their time for us. You are a very special breed of Americans...thank you and God bless you.",0,10153441228499734_10153443021219734,1.02022e+16,2015-05-07T13:51:44+0000,105314739733
5304,5304,5350,105314739733_10153439955459734,Aushanee Jimerson,0,10153439955459734_10153440531954734,1.11984e+15,2015-05-06T19:23:41+0000,105314739733
5305,5305,5351,105314739733_10153439955459734,Derick Marshall,0,10153439955459734_10153441080974734,1.12417e+15,2015-05-06T19:23:41+0000,105314739733
5306,5306,5352,105314739733_10153439955459734,There goes getting in the gate easy. Was nice while it lasted,0,10153439955459734_10153441111214734,1.26484e+15,2015-05-06T19:23:41+0000,105314739733
5307,5307,5353,105314739733_10153439955459734,Aubrey Taylor,0,10153439955459734_10153441121374734,1.70631e+15,2015-05-06T19:23:41+0000,105314739733
5308,5308,5354,105314739733_10153439955459734,Jake Collins Stohel Ashton Spencer,0,10153439955459734_10153441320804734,1.18838e+15,2015-05-06T19:23:41+0000,105314739733
5309,5309,5355,105314739733_10153439955459734,>did it actually say from 4 am I can't tell you how impressed with all these wonderful people who take care of all of us.,0,10153439955459734_10153441457699734,1.02057e+16,2015-05-06T19:23:41+0000,105314739733
5310,5310,5356,105314739733_10153439955459734,Ft Carson is ran by a bunch of idiots,0,10153439955459734_10153444802679734,1.02069e+16,2015-05-06T19:23:41+0000,105314739733
5311,5311,5357,105314739733_10153439604199734,"Hi! Doug, nice photo of you all. I hope the cake taste's as good as it looks.",1,10153439604199734_10153440894024734,1.03331e+15,2015-05-06T16:24:50+0000,105314739733
5312,5312,5358,105314739733_10153439404599734,Patrick Ruiloba,1,10153439404599734_10153439430579734,1.12466e+15,2015-05-06T13:38:05+0000,105314739733
5313,5313,5359,105314739733_10153438046809734,LOL So So True,0,10153438046809734_10153438288874734,1.11634e+15,2015-05-05T22:00:01+0000,105314739733
5314,5314,5360,105314739733_10153438046809734,Lol I don't think it's even May 15th yet  haha,0,10153438046809734_10153438355324734,8.22144e+14,2015-05-05T22:00:01+0000,105314739733
5315,5315,5361,105314739733_10153438046809734,This happened last month,0,10153438046809734_10153438357534734,1.02078e+16,2015-05-05T22:00:01+0000,105314739733
5316,5316,5362,105314739733_10153438046809734,We jumped mid April,5,10153438046809734_10153438378469734,1.01543e+16,2015-05-05T22:00:01+0000,105314739733
5317,5317,5363,105314739733_10153438046809734,Looks like some of the lads missed the water DZ....,1,10153438046809734_10153438380219734,1.02048e+16,2015-05-05T22:00:01+0000,105314739733
5318,5318,5364,105314739733_10153438046809734,Wonder how many conspiracy theorists thought it was an invasion?,7,10153438046809734_10153438403469734,1.09343e+15,2015-05-05T22:00:01+0000,105314739733
5319,5319,5365,105314739733_10153438046809734,Amazing!,0,10153438046809734_10153438625969734,1.1837e+15,2015-05-05T22:00:01+0000,105314739733
5320,5320,5366,105314739733_10153438046809734,I miss that unit.,1,10153438046809734_10153438678209734,1.02099e+16,2015-05-05T22:00:01+0000,105314739733
5321,5321,5367,105314739733_10153438046809734,Chris Toledo,1,10153438046809734_10153438686479734,1.01578e+16,2015-05-05T22:00:01+0000,105314739733
5322,5322,5368,105314739733_10153438046809734,You get to have all the fun!Ì†ΩÌ∏ä,0,10153438046809734_10153438844904734,1.02085e+16,2015-05-05T22:00:01+0000,105314739733
5323,5323,5369,105314739733_10153438046809734,SPC Codie Schaffner,0,10153438046809734_10153439226904734,1.37673e+15,2015-05-05T22:00:01+0000,105314739733
5324,5324,5370,105314739733_10153438046809734,Anti government whack jobs must have been twitching the whole time.  This could only have been a training mission for the upcoming government takeover and imposition of martial law with the help of UN forces.,0,10153438046809734_10153439433459734,1.5429e+15,2015-05-05T22:00:01+0000,105314739733
5325,5325,5371,105314739733_10153438046809734,"I so remember us doing intentional water jumps at Chatfield and other bodies of water, many years ago !  Airborne !",1,10153438046809734_10153439567229734,8.5852e+14,2015-05-05T22:00:01+0000,105314739733
5326,5326,5372,105314739733_10153438046809734,"I spent my time in Chatfield - during my PADI days, not SF.  We called 'em LRBs - Little Rubber Boats - not 'Combat Rubber Raiding Boats (which I like much better!).",0,10153438046809734_10153439686969734,1.24429e+15,2015-05-05T22:00:01+0000,105314739733
5327,5327,5373,105314739733_10153438046809734,Oh no?!  This must be part of project Dora the explora.,0,10153438046809734_10153439814509734,1.74786e+15,2015-05-05T22:00:01+0000,105314739733
5328,5328,5374,105314739733_10153438046809734,Awesome!!!,0,10153438046809734_10153439862819734,1.02095e+16,2015-05-05T22:00:01+0000,105314739733
5329,5329,5375,105314739733_10153438046809734,Brian should a been on the lake,0,10153438046809734_10153440102589734,1.01538e+16,2015-05-05T22:00:01+0000,105314739733
5330,5330,5376,105314739733_10153438046809734,I kinda miss jumping,1,10153438046809734_10153440371129734,1.08495e+15,2015-05-05T22:00:01+0000,105314739733
5331,5331,5377,105314739733_10153438091729734,"Waiting for Pixs of my Son, SPC Codie Schaffner, in his Stryker Tank!!!",0,10153438091364734_10153439246384734,1.37673e+15,2015-05-05T20:39:03+0000,105314739733
5332,5332,5378,105314739733_10153437439834734,Nick Craig,0,10153437439834734_10153437465799734,1.12466e+15,2015-05-05T13:01:43+0000,105314739733
5333,5333,5379,105314739733_10153437439834734,Natasha Ellis,1,10153437439834734_10153437470444734,1.39206e+15,2015-05-05T13:01:43+0000,105314739733
5334,5334,5380,105314739733_10153437439834734,Welcome home thank you for your service. Ì†ΩÌπèÌ†ºÌ∑∫Ì†ºÌ∑∏,0,10153437439834734_10153437493104734,1.40882e+15,2015-05-05T13:01:43+0000,105314739733
5335,5335,5381,105314739733_10153437439834734,Welcome home and A big Thank You!,0,10153437439834734_10153437526619734,1.23147e+15,2015-05-05T13:01:43+0000,105314739733
5336,5336,5382,105314739733_10153437439834734,Welcome home.   Thank you so much for your service and sacrifice.‚ú¥‚ú¥‚ú¥‚ú¥‚ú¥‚ú¥‚ú¥‚ú¥‚ú¥‚ú¥‚ú¥,0,10153437439834734_10153437537114734,1.34398e+15,2015-05-05T13:01:43+0000,105314739733
5337,5337,5383,105314739733_10153437439834734,Moriah-Lynn Day,0,10153437439834734_10153437541284734,1.01054e+16,2015-05-05T13:01:43+0000,105314739733
5338,5338,5384,105314739733_10153437439834734,Welcome Home‚ù§Ô∏è,0,10153437439834734_10153437544934734,1.04001e+15,2015-05-05T13:01:43+0000,105314739733
5339,5339,5385,105314739733_10153437439834734,Welcome home!!,0,10153437439834734_10153437545779734,1.02088e+16,2015-05-05T13:01:43+0000,105314739733
5340,5340,5386,105314739733_10153437439834734,Welcome home,0,10153437439834734_10153437563974734,1.30601e+15,2015-05-05T13:01:43+0000,105314739733
5341,5341,5387,105314739733_10153437439834734,Welcome home soldiers!,0,10153437439834734_10153437568924734,1.02066e+16,2015-05-05T13:01:43+0000,105314739733
5342,5342,5388,105314739733_10153437439834734,This was so awsome!!!,0,10153437439834734_10153437603149734,1.20441e+15,2015-05-05T13:01:43+0000,105314739733
5343,5343,5389,105314739733_10153437439834734,Welcome home! Ì†ºÌ∑∫Ì†ºÌ∑∏,0,10153437439834734_10153437630654734,1.01537e+16,2015-05-05T13:01:43+0000,105314739733
5344,5344,5390,105314739733_10153437439834734,Welcome Home!!!,0,10153437439834734_10153437635874734,1.01538e+16,2015-05-05T13:01:43+0000,105314739733
5345,5345,5391,105314739733_10153437439834734,Melissa Chavez,1,10153437439834734_10153437684739734,1.02093e+16,2015-05-05T13:01:43+0000,105314739733
5346,5346,5392,105314739733_10153437439834734,I appreciate all you and you family do for us.,0,10153437439834734_10153437895329734,1.02022e+16,2015-05-05T13:01:43+0000,105314739733
5347,5347,5393,105314739733_10153437439834734,Welcome home,0,10153437439834734_10153437925999734,1.3817e+15,2015-05-05T13:01:43+0000,105314739733
5348,5348,5394,105314739733_10153437439834734,"I love homecomings... But honestly... If we can't march in step, don't march soldiers in.  Army is all about looking professional but that just looks terrible.",0,10153437439834734_10153438016664734,1.02063e+16,2015-05-05T13:01:43+0000,105314739733
5349,5349,5395,105314739733_10153437439834734,WELCOME HOME!,1,10153437439834734_10153438026989734,1.1837e+15,2015-05-05T13:01:43+0000,105314739733
5350,5350,5396,105314739733_10153437439834734,Welcome Home !,0,10153437439834734_10153438189389734,1.02104e+16,2015-05-05T13:01:43+0000,105314739733
5351,5351,5397,105314739733_10153437439834734,Welcome home and thank you for your service!,0,10153437439834734_10153438191209734,1.01539e+16,2015-05-05T13:01:43+0000,105314739733
5352,5352,5398,105314739733_10153437439834734,"I would give anything to see my son right now.
thank to all the troops for your  service.",0,10153437439834734_10153438292939734,1.21044e+15,2015-05-05T13:01:43+0000,105314739733
5353,5353,5399,105314739733_10153437439834734,Thank you all for your service! ;-),0,10153437439834734_10153438355279734,1.01538e+16,2015-05-05T13:01:43+0000,105314739733
5354,5354,5400,105314739733_10153437439834734,Welcome Home and Thank You!,0,10153437439834734_10153438542439734,1.02085e+16,2015-05-05T13:01:43+0000,105314739733
5355,5355,5401,105314739733_10153437439834734,God bless them,0,10153437439834734_10153438566179734,1.34868e+15,2015-05-05T13:01:43+0000,105314739733
5356,5356,5402,105314739733_10153437439834734,Alesia Hughey,0,10153437439834734_10153439223029734,1.02079e+16,2015-05-05T13:01:43+0000,105314739733
5357,5357,5403,105314739733_10153437439834734,Thank you for service.. Been to Ft. Carson,0,10153437439834734_10153440302039734,1.29183e+15,2015-05-05T13:01:43+0000,105314739733
5358,5358,5404,105314739733_10153437439834734,Good times good times,0,10153437439834734_10154327394444734,1.08464e+15,2015-05-05T13:01:43+0000,105314739733
5359,5359,5405,105314739733_10153437439834734,Latifah Smith your 15 seconds of fame!!!!,1,10153437439834734_10154327886564734,1.01543e+16,2015-05-05T13:01:43+0000,105314739733
5360,5360,5406,105314739733_10153437439834734,"Tenika & Latifah

That y'all at 26 seconds? Ì†ΩÌ∏ÇÌ†ΩÌ≤õ",0,10153437439834734_10154329786554734,1.17634e+15,2015-05-05T13:01:43+0000,105314739733
5361,5361,5407,105314739733_10153435563214734,Shanakay :),1,10153435563214734_10153435978124734,1.0155e+16,2015-05-04T19:00:01+0000,105314739733
5362,5362,5408,105314739733_10153435563214734,Welcome to your new Home !,0,10153435563214734_10153436436504734,5.02605e+14,2015-05-04T19:00:01+0000,105314739733
5363,5363,5409,105314739733_10153435563214734,Ì†ΩÌ≤úÌ†ΩÌ≤úÌ†ΩÌ≤ú,0,10153435563214734_10153436437824734,6.08714e+14,2015-05-04T19:00:01+0000,105314739733
5364,5364,5410,105314739733_10153435641524734,Hey as an old friend can I ask you to send a girlfriend of mine info on the base there??? Her name is Tiffany Montalvo Thank You & Hugs. She is trying to figure out places to re-enlistment to. My cat still wants to fight... LOL,0,10153435641524734_10153435697399734,1.02054e+16,2015-05-04T15:38:11+0000,105314739733
5365,5365,5411,105314739733_10153430262974734,"In the 60s, we were lucky to have a fan in the wood barracks in the ""mule barn"" area.",0,10153430262974734_10153433390709734,1.01539e+16,2015-05-02T23:00:02+0000,105314739733
5366,5366,5412,105314739733_10153430262974734,Leo,1,10153430262974734_10153433619034734,1.01542e+16,2015-05-02T23:00:02+0000,105314739733
5367,5367,5413,105314739733_10153430260459734,Yay Morgan! Congratulations lady.,1,10153430260459734_10153432224379734,1.01033e+16,2015-05-02T18:00:00+0000,105314739733
5368,5368,5414,105314739733_10153430260459734,Amanda Clements,1,10153430260459734_10153432467044734,1.01544e+16,2015-05-02T18:00:00+0000,105314739733
5369,5369,5415,105314739733_10153430260459734,Amanda Clements,0,10153430260459734_10153433098834734,1.24697e+15,2015-05-02T18:00:00+0000,105314739733
5370,5370,5416,105314739733_10153430260459734,Go Morgan Wamsley!!! *hugs*,1,10153430260459734_10153434733334734,1.12186e+15,2015-05-02T18:00:00+0000,105314739733
5371,5371,5417,105314739733_10153429938014734,Awesome!!! Love it!!,0,10153429938014734_10153430958019734,1.02099e+16,2015-05-01T23:00:02+0000,105314739733
5372,5372,5418,105314739733_10153429950279734,Peter McCann,0,10153429950279734_10153430731109734,1.02089e+16,2015-05-01T21:00:01+0000,105314739733
5373,5373,5419,105314739733_10153429950279734,I see a familiar face in that pic Col.,2,10153429950279734_10153430770124734,1.19403e+15,2015-05-01T21:00:01+0000,105314739733
5374,5374,5420,105314739733_10153429950279734,Yeah COL Kim Pires Aiello!,1,10153429950279734_10153430819134734,6.02415e+14,2015-05-01T21:00:01+0000,105314739733
5375,5375,5421,105314739733_10153429950279734,You rock!,0,10153429950279734_10153430883519734,1.02099e+16,2015-05-01T21:00:01+0000,105314739733
5376,5376,5422,105314739733_10153429950279734,18 member? When was it decreased? It was 20 when I was on it.,0,10153429950279734_10153430908559734,1.01543e+16,2015-05-01T21:00:01+0000,105314739733
5377,5377,5423,105314739733_10153429950279734,what kind of surgery,0,10153429950279734_10153430918014734,1.0157e+16,2015-05-01T21:00:01+0000,105314739733
5378,5378,5424,105314739733_10153429950279734,History? We just did 5 surgeries here at Korea during our field exercise...,1,10153429950279734_10153430956484734,1.01538e+16,2015-05-01T21:00:01+0000,105314739733
5379,5379,5425,105314739733_10153429950279734,"Ah, first time it's ever been done at Carson. Well, shame on them for being so far behind the power curve.",0,10153429950279734_10153430980049734,1.76973e+15,2015-05-01T21:00:01+0000,105314739733
5380,5380,5426,105314739733_10153429950279734,"Ognimod Zeab, Mark Anthony Garcia, Stephen S Moreno. Didn't we do split operations in a combat zone and use are own equipment. Now that's history but we were there ""To Conserve Fighting Strength and Win the hearts and minds""",1,10153429950279734_10153431078614734,1.02103e+16,2015-05-01T21:00:01+0000,105314739733
5381,5381,5427,105314739733_10153429950279734,"Funny enough, we did basic surgical procedures while in the field all the time. Just wasn't a fancy FST so no ""history"" for us :p",0,10153429950279734_10153431084694734,1.36014e+15,2015-05-01T21:00:01+0000,105314739733
5382,5382,5428,105314739733_10153429950279734,Nice! Are those drool bibs hanging around your necks?,0,10153429950279734_10153431467869734,1.02069e+16,2015-05-01T21:00:01+0000,105314739733
5383,5383,5429,105314739733_10153429950279734,We did it during a joint ftx with the 10th CSH in 2007...we set up just north of the airfield,0,10153429950279734_10153431760264734,1.49518e+15,2015-05-01T21:00:01+0000,105314739733
5384,5384,5430,105314739733_10153429950279734,"Gail,  that is your daughter-in-law, isn't it?",0,10153429950279734_10153431871504734,1.25447e+15,2015-05-01T21:00:01+0000,105314739733
5385,5385,5431,105314739733_10153429950279734,Col Aiello,0,10153429950279734_10153432050809734,1.40338e+15,2015-05-01T21:00:01+0000,105314739733
5386,5386,5432,105314739733_10153429950279734,Does TJC know about this?   ;-),0,10153429950279734_10153432946929734,1.02064e+16,2015-05-01T21:00:01+0000,105314739733
5387,5387,5433,105314739733_10153430320194734,Cory,0,10153430320194734_10153430942609734,1.02084e+16,2015-05-01T19:23:16+0000,105314739733
5388,5388,5434,105314739733_10153429946879734,Best Commander I have worked for!,2,10153429946879734_10153430255249734,1.44193e+15,2015-05-01T18:30:00+0000,105314739733
5389,5389,5435,105314739733_10153429946879734,hello dear friend ! I do not see much,0,10153429946879734_10153430281904734,9.80917e+14,2015-05-01T18:30:00+0000,105314739733
5390,5390,5436,105314739733_10153429946879734,Great job BG George! I hope I see you soon in DC.,2,10153429946879734_10153430496289734,1.02099e+16,2015-05-01T18:30:00+0000,105314739733
5391,5391,5437,105314739733_10153429946879734,"Way to go sir, congratulations!!!",0,10153429946879734_10153430549474734,1.01545e+16,2015-05-01T18:30:00+0000,105314739733
5392,5392,5438,105314739733_10153429946879734,Congratulations sir!,1,10153429946879734_10153430555324734,9.23707e+14,2015-05-01T18:30:00+0000,105314739733
5393,5393,5439,105314739733_10153429946879734,"Led by Love of Country, Sir!  ""Row Hard or Die""",0,10153429946879734_10153430555554734,1.02066e+16,2015-05-01T18:30:00+0000,105314739733
5394,5394,5440,105314739733_10153429946879734,MG Lacamera graded my first patrol in Ranger School back in December of 1991. He was a Captain at the time and good guy.,1,10153429946879734_10153430650484734,1.0207e+16,2015-05-01T18:30:00+0000,105314739733
5395,5395,5441,105314739733_10153429946879734,BG George was was my BC during my second deployment Doug McCormick. Small world brother.,0,10153429946879734_10153430661134734,1.01545e+16,2015-05-01T18:30:00+0000,105314739733
5396,5396,5442,105314739733_10153429946879734,Outstanding Sir! Best of luck!,0,10153429946879734_10153430701144734,1.02076e+16,2015-05-01T18:30:00+0000,105314739733
5397,5397,5443,105314739733_10153429946879734,Rakkasan! !!,3,10153429946879734_10153430744709734,1.01541e+16,2015-05-01T18:30:00+0000,105314739733
5398,5398,5444,105314739733_10153429946879734,Great man and leader!!!!,2,10153429946879734_10153430746494734,1.21096e+15,2015-05-01T18:30:00+0000,105314739733
5399,5399,5445,105314739733_10153429946879734,Congratulations Sir!,0,10153429946879734_10153430779664734,1.01009e+16,2015-05-01T18:30:00+0000,105314739733
5400,5400,5446,105314739733_10153429946879734,Great LEADER!....see what I did there Rakkasans...lol,1,10153429946879734_10153430948079734,1.02105e+16,2015-05-01T18:30:00+0000,105314739733
5401,5401,5447,105314739733_10153429946879734,Outstanding Commander! Good luck Sir.,2,10153429946879734_10153430961859734,1.02062e+16,2015-05-01T18:30:00+0000,105314739733
5402,5402,5448,105314739733_10153429946879734,salute,0,10153429946879734_10153431028019734,1.02068e+16,2015-05-01T18:30:00+0000,105314739733
5403,5403,5449,105314739733_10153429946879734,Good luck sir congratulations for  your great work,0,10153429946879734_10153431874979734,9.90735e+14,2015-05-01T18:30:00+0000,105314739733
5404,5404,5450,105314739733_10153429946879734,Congratulations Are In Order!,0,10153429946879734_10153438028974734,1.1837e+15,2015-05-01T18:30:00+0000,105314739733
5405,5405,5451,105314739733_10153430029614734,"Hmm, why was I in uniform?...",5,10153430029614734_10153430246069734,1.13926e+15,2015-05-01T17:25:41+0000,105314739733
5406,5406,5452,105314739733_10153430029614734,Hopefully it actually works. Unfortunately seen a lot of sexual abuse swept under the rug.,0,10153430029614734_10153430498379734,1.01542e+16,2015-05-01T17:25:41+0000,105314739733
5407,5407,5453,105314739733_10153429932509734,Robin Calloway-Carter,0,10153429932509734_10153430711194734,1.16917e+15,2015-05-01T16:30:22+0000,105314739733
5408,5408,5454,105314739733_10153428653044734,Did anyone see the Stryker(s) out there today?,0,10153428653044734_10153428701499734,1.02084e+16,2015-04-30T23:09:38+0000,105314739733
5409,5409,5455,105314739733_10153428653044734,I look so mean lol the face I'm making lol,5,10153428653044734_10153429032524734,1.34994e+15,2015-04-30T23:09:38+0000,105314739733
5410,5410,5456,105314739733_10153428653044734,Wild bill what's up,1,10153428653044734_10153429504264734,1.19271e+15,2015-04-30T23:09:38+0000,105314739733
5411,5411,5457,105314739733_10153428653044734,"At CPCD, every month is Month of the Military Child: we support eligible military families with free preschool services! If you have a child 0-5 and would like to learn about how to apply, visit www.cpcdheadstart.org.",0,10153428653044734_10153430329094734,1.52243e+14,2015-04-30T23:09:38+0000,105314739733
5412,5412,5458,105314739733_10153428653044734,Love you kid!!!,1,10153428653044734_10153431928409734,1.36608e+15,2015-04-30T23:09:38+0000,105314739733
5413,5413,5459,105314739733_10153428653044734,So proud of you William . We miss you so much ‚ô°,1,10153428653044734_10153431949899734,1.31989e+15,2015-04-30T23:09:38+0000,105314739733
5414,5414,5460,105314739733_10153428653044734,This is awesome man. So glad you're doing good. Kyah still talks about her crazy uncle Will..,1,10153428653044734_10153432050269734,1.01573e+16,2015-04-30T23:09:38+0000,105314739733
5415,5415,5461,105314739733_10153418731109734,"Kyle Bryant , get that fishing rig out!",0,10153418731109734_10153426278679734,1.02081e+16,2015-04-30T00:00:00+0000,105314739733
5416,5416,5462,105314739733_10153418731109734,"Awesome, any reservoirs on Fort carson that stock walleye, perch, or crappie?",0,10153418731109734_10153426280074734,1.02101e+16,2015-04-30T00:00:00+0000,105314739733
5417,5417,5463,105314739733_10153418731109734,Jamey Allen seriously!! Can you take me fishing,0,10153418731109734_10153426282559734,1.23031e+15,2015-04-30T00:00:00+0000,105314739733
5418,5418,5464,105314739733_10153418731109734,Robin Turner Edwards,1,10153418731109734_10153426283039734,1.02093e+16,2015-04-30T00:00:00+0000,105314739733
5419,5419,5465,105314739733_10153418731109734,Scott McQuade,0,10153418731109734_10153426288364734,1.01543e+16,2015-04-30T00:00:00+0000,105314739733
5420,5420,5466,105314739733_10153418731109734,Drea Manriquez we should go fishing!,0,10153418731109734_10153426297179734,1.02096e+16,2015-04-30T00:00:00+0000,105314739733
5421,5421,5467,105314739733_10153418731109734,Brandon Buzard,0,10153418731109734_10153426299904734,1.01537e+16,2015-04-30T00:00:00+0000,105314739733
5422,5422,5468,105314739733_10153418731109734,Tyler Nelson,0,10153418731109734_10153426304519734,1.02078e+16,2015-04-30T00:00:00+0000,105314739733
5423,5423,5469,105314739733_10153418731109734,Jarold Montefalcon,1,10153418731109734_10153426317334734,1.01571e+16,2015-04-30T00:00:00+0000,105314739733
5424,5424,5470,105314739733_10153418731109734,Johnathan Myers,0,10153418731109734_10153426317444734,1.02071e+16,2015-04-30T00:00:00+0000,105314739733
5425,5425,5471,105314739733_10153418731109734,James Camba MarkMichelle Moore let's go. Thanks Brian Stevens.,0,10153418731109734_10153426340799734,1.3301e+15,2015-04-30T00:00:00+0000,105314739733
5426,5426,5472,105314739733_10153418731109734,Trey Hill,0,10153418731109734_10153426352129734,1.02102e+16,2015-04-30T00:00:00+0000,105314739733
5427,5427,5473,105314739733_10153418731109734,Carlos Soto Jr.,0,10153418731109734_10153426356754734,1.01543e+16,2015-04-30T00:00:00+0000,105314739733
5428,5428,5474,105314739733_10153418731109734,Trevor Groetken,0,10153418731109734_10153426367289734,1.01064e+16,2015-04-30T00:00:00+0000,105314739733
5429,5429,5475,105314739733_10153418731109734,Oh Jamie Grady...,1,10153418731109734_10153426394019734,1.17482e+15,2015-04-30T00:00:00+0000,105314739733
5430,5430,5476,105314739733_10153418731109734,so why the hell are we getting so little pieces?,0,10153418731109734_10153426395174734,1.02926e+15,2015-04-30T00:00:00+0000,105314739733
5431,5431,5477,105314739733_10153418731109734,Daniel Ruiz,1,10153418731109734_10153426412169734,1.021e+16,2015-04-30T00:00:00+0000,105314739733
5432,5432,5478,105314739733_10153418731109734,"Hey there ya go David M Mwangi, maybe you will catch a fish this year.",0,10153418731109734_10153426413344734,1.01535e+16,2015-04-30T00:00:00+0000,105314739733
5433,5433,5479,105314739733_10153418731109734,Jose Ramirez,0,10153418731109734_10153426426834734,1.02077e+16,2015-04-30T00:00:00+0000,105314739733
5434,5434,5480,105314739733_10153418731109734,"Thomas and Chelsea , this might interest you.",1,10153418731109734_10153426436734734,1.02086e+16,2015-04-30T00:00:00+0000,105314739733
5435,5435,5481,105314739733_10153418731109734,Chris kirby,0,10153418731109734_10153426466854734,1.22691e+15,2015-04-30T00:00:00+0000,105314739733
5436,5436,5482,105314739733_10153418731109734,Leo,1,10153418731109734_10153426476009734,1.01542e+16,2015-04-30T00:00:00+0000,105314739733
5437,5437,5483,105314739733_10153418731109734,Julio De La Luz,0,10153418731109734_10153426491419734,1.43486e+15,2015-04-30T00:00:00+0000,105314739733
5438,5438,5484,105314739733_10153418731109734,"Josh Snow, maybe an activity for you and the kids?",0,10153418731109734_10153426492579734,1.02097e+16,2015-04-30T00:00:00+0000,105314739733
5439,5439,5485,105314739733_10153418731109734,Was there for years and never even knew there was lakes,1,10153418731109734_10153426506434734,1.02066e+16,2015-04-30T00:00:00+0000,105314739733
5440,5440,5486,105314739733_10153418731109734,Laura,0,10153418731109734_10153426530169734,1.01542e+16,2015-04-30T00:00:00+0000,105314739733
5441,5441,5487,105314739733_10153418731109734,"Jess, to bad it wasn't spy lake! Oh yes now body can fish there any more. Locked gate. Ah, the good ole days when grandpa Wilsy was alive!",1,10153418731109734_10153426531479734,1.23128e+15,2015-04-30T00:00:00+0000,105314739733
5442,5442,5488,105314739733_10153418731109734,Allen Long,0,10153418731109734_10153426548574734,1.42946e+15,2015-04-30T00:00:00+0000,105314739733
5443,5443,5489,105314739733_10153418731109734,Jordan Taylor,0,10153418731109734_10153426618624734,1.021e+16,2015-04-30T00:00:00+0000,105314739733
5444,5444,5490,105314739733_10153418731109734,Shane,0,10153418731109734_10153426619314734,1.02098e+16,2015-04-30T00:00:00+0000,105314739733
5445,5445,5491,105314739733_10153418731109734,Lee Oakley you and the girls can go catch some catfish On post!!,0,10153418731109734_10153426624754734,1.01571e+16,2015-04-30T00:00:00+0000,105314739733
5446,5446,5492,105314739733_10153418731109734,Brian Crooks we have a chance!,0,10153418731109734_10153426706414734,1.02049e+16,2015-04-30T00:00:00+0000,105314739733
5447,5447,5493,105314739733_10153418731109734,Eddie Metcalf,0,10153418731109734_10153426737059734,1.02084e+16,2015-04-30T00:00:00+0000,105314739733
5448,5448,5494,105314739733_10153418731109734,Nicholas Barta,0,10153418731109734_10153426752694734,1.02097e+16,2015-04-30T00:00:00+0000,105314739733
5449,5449,5495,105314739733_10153418731109734,Melvin Baldwin,0,10153418731109734_10153427296234734,1.01551e+16,2015-04-30T00:00:00+0000,105314739733
5450,5450,5496,105314739733_10153418731109734,Jon Sheffield,1,10153418731109734_10153427673134734,1.01539e+16,2015-04-30T00:00:00+0000,105314739733
5451,5451,5497,105314739733_10153418731109734,Walter Omega Nix,0,10153418731109734_10153427828684734,1.44689e+15,2015-04-30T00:00:00+0000,105314739733
5452,5452,5498,105314739733_10153418731109734,PSally Lameta,0,10153418731109734_10153427840159734,1.14067e+15,2015-04-30T00:00:00+0000,105314739733
5453,5453,5499,105314739733_10153418731109734,"Ryan and Darian, you guys in???",0,10153418731109734_10153427897169734,1.01552e+16,2015-04-30T00:00:00+0000,105314739733
